Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Cayman Islands,CYM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.90682,,,,,,,,,,
Central African Republic,CAF,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874964056,1922306363,1995649833,2060686444,2147101367,1357233249,1372001404,1438333859,1498490939,
Central African Republic,CAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14008045,9.923370361,,,,,,,,8.949319839,9.93076992,,9.214730263,12.02801991,12.0644598,9.680470467,10.05424023,9.869480133,7.860000134,7.830090046,6.475379944,7.825459957,,,,,,
Central African Republic,CAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,37.03696,,,,,,,,,,,,,48.20233,,,,,,,,,,,,60.80705,,,,,,,,,,36.35627,,,,,,,
Chad,TCD,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7524588935,7521431771,8987413560,10302348837,10392916546,11330227039,11696588610,12544738040,13015097112,12234348860,
Chad,TCD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89865971,11.07153034,17.05998039,12.84449005,13.78684998,,,11.03190041,14.67282009,,,,9.549150467,8.119279861,10.08325958,9.212409973,12.46146011,,,,
Chad,TCD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34738,,,,,,,37.55735,,,,41.67312,,,,,,,,,,,38.77242,30.79161,
Channel Islands,CHI,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03E+11,,,,,,,
Chile,CHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43410015,14.07196999,14.95804024,15.69460011,14.44519043,15.1243,15.63321972,16.40148926,,17.40727997,17.60467911,16.97488022,16.15854073,16.1968708,16.72521019,17.3707695,16.99418068,17.81364059,17.72904015,19.63987923,19.61054039,19.89141083,18.90296936,,
Chile,CHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,96.65398,,,,,,,,,,98.42797,,,,,,,,,,98.99098,,,,,,99.15358,98.87238,,99.40819,,99.04828,,,,
China,CHN,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07E+12,,,,,,,
China,CHN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,9.563249588,9.76224041,10.68737984,10.43900967,9.461580276,10.74394035,,,,12.2905302,14.77394962,20.0649395,18.71717072,19.50534058,,14.55140972,12.63156033,,,,,,,,,,,,,,,,,,
China,CHN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,88.77334,,,,,,,,94.28147,,,,,,,,,,98.85873,,,,,,,,,,99.64229,,,,,,,
Colombia,COL,GNI (constant 2010 US$),NY.GNP.MKTP.KD,36351722679,38238433726,40297895768,41393155065,44198232546,45105117665,47648832465,49125083114,53006140520,56032784706,59183481748,63013851173,67774193082,72743301832,77337909514,78336230632,82234981679,86269027513,93691780403,99187974301,1.04E+11,1.05E+11,1.04E+11,1.06E+11,1.09E+11,1.11E+11,1.18E+11,1.24E+11,1.30E+11,1.33E+11,1.41E+11,1.45E+11,1.53E+11,1.58E+11,1.70E+11,1.79E+11,1.82E+11,1.88E+11,1.89E+11,1.82E+11,1.89E+11,1.91E+11,1.96E+11,2.02E+11,2.13E+11,2.22E+11,2.37E+11,2.53E+11,2.61E+11,2.66E+11,2.76E+11,2.91E+11,3.05E+11,3.21E+11,3.37E+11,3.53E+11,3.60E+11,
Colombia,COL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,18.09229088,16.40752029,,,,17.22545052,,,,,,,,,12.47535992,13.15192986,13.28682995,13.46772003,15.29955959,15.53726006,15.43978024,15.5356102,13.7688303,14.48145008,14.67728996,16.08116913,16.4185791,15.52914047,15.51282978,16.91362,15.83854961,15.04611969,,
Colombia,COL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.48465,,,96.995,,,,,,,,97.99131,97.9584,97.88317,97.96863,97.98927,97.93743,98.09842,98.23938,,,98.54095,98.53473,,
Comoros,COM,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448989410,456551030.7,465630778.1,473860345.8,488017312.4,501378325,508596692.3,507494129.1,517875153.7,529642819.4,543541498.5,559008874.1,580383218.8,593406786.4,,,
Comoros,COM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1350708,,,,15.78971958,,,,,,29.23311996,,,21.41486931,18.49151039,16.07073021,18.91032028,15.3246603,,
Comoros,COM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,61.71302,,,,,,,,,,,,,,,,,,,,80.18576,,,,,,,,,,,,71.58127,,,,,
"Congo, Dem. Rep.",COD,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15373008666,13848711403,13625602736,14693319138,13792898399,13678263527,12612542735,12710778636,12062980518,12638603486,13444364084,14280688021,14960826720,15919914582,16808151198,17320085490,18356234155,19612504708,20790651700,22224374210,23387554344,25774298286,27850236696,29893332142,
"Congo, Dem. Rep.",COD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.976460457,,,16.9156208,,,,
"Congo, Dem. Rep.",COD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.41626,,,,,,65.77653,,,,,83.59755,,,,84.98951,
"Congo, Rep.",COG,GNI (constant 2010 US$),NY.GNP.MKTP.KD,1953088382,2111792112,2219252823,2130278233,2210467731,2290994484,2324482885,2389397237,2563339708,2746756886,2908506318,3141552178,3433689429,3637030849,3957673296,4242563181,4244819299,3867826718,4076366412,4404085695,5082234636,6201232235,7543463147,7812329897,8545737501,8468508035,8473388652,8495881889,7673656812,7685540156,7341034079,7652399562,8186371070,7574399178,7554653823,5616459067,5497895882,6701042304,7787893133,6837218347,6198791276,6792601515,7046779171,8157942620,6421419157,6405939366,7129409412,6325949066,7557680832,8790511689,9024206656,9108981249,11149517356,12308447214,14671321689,19317406141,17897180375,
"Congo, Rep.",COG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.41246986,14.70777988,,,14.12652969,,,,11.59276962,9.519949913,8.56180954,7.597819805,,,,,29.01839066,,,,,,,
"Congo, Rep.",COG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.91395,,,,,,
Costa Rica,CRI,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36060012377,,,,,,,
Costa Rica,CRI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32237053,,18.36396027,17.65909004,,,,,,16.74369049,19.11466026,,,21.9236908,18.81950951,19.15282059,19.2404995,20.15172005,20.43088913,,20.64333916,21.02189064,20.81096077,23.40822029,22.88088989,23.00962067,23.50156021,22.83090973,23.1095295,23.38043022,,
Costa Rica,CRI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,97.14819,,,,,,,,,,,,,,,,97.6147,,,,,,,,,,,99.1337,,,,,,
Cote d'Ivoire,CIV,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22797097965,23488044080,23972203265,22886885397,25516226982,27419581707,30380791733,32849087044,35597659313,
Cote d'Ivoire,CIV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.22014999,18.81475067,21.67118073,20.80694962,23.20203018,22.59230042,22.6482296,22.10716057,21.84568977,19.94178963,21.66794014,21.41143036,22.19010925,22.77275085,22.42686081,20.85876083,21.57472992,21.76678085,21.17321968,,
Cote d'Ivoire,CIV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.50848,,,,,,,,,,47.05871,,60.72365,,,,,,,,,,,,48.30996,,53.02069,,,
Croatia,HRV,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39533048629,41773870321,44670266164,45228145048,44189123385,45950514469,47561559087,50176202412,52083522015,55081420475,57093262225,59685070829,62941422374,63760676894,58750854721,57989400236,57867484149,56458365298,56400068250,56141882397,58193854920,58279860122,
Croatia,HRV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973289967,8.211899757,8.119059563,,,8.831609726,9.549320221,9.227259636,8.958339691,8.515789986,,9.602410316,,,,
Croatia,HRV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63589,,,,,,,,,,99.64864,,,,,,,,,,99.72363,,,,,,
Cuba,CUB,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,19207121149,20855780258,21862268984,22613161049,22836339170,25000105424,26356589107,28651272607,30542468082,30879076305,29375918963,35157582732,38289974009,40378722750,43606867698,44220685068,44291840657,43219084234,44949492778,45323484513,43713512277,39183146175,34793095421,29587934976,29776625511,30310171301,32766162775,33703708164,33823310632,35893413016,37951044396,39329810554,39796578127,41398450459,43722960422,48741189883,54780977347,58492793349,60918737631,61256008645,62895900000,65125558764,67191192896,69151231524,,,,
Cuba,CUB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,99.56857,,,,,,,,,,,,,,,,,,,,,99.9556,,,,,,,,,,99.87465,,,,,
Curacao,CUW,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,3852007987,4630072427,5455649273,5871359982,6420403929,6805131353,6959016212,7370682548,7689276783,8380509654,8802736317,9114171088,9874262765,10720979468,11600043751,12470038526,12571494508,13693903993,13814835908,14583762205,15270634856,15492769565,15776825363,18053472058,17344168101,17957752159,18670601575,19617686005,20260234506,21090299350,21838153443,22711127593,24335611514,25158965551,24901474046,24790941457,25646761084,24095463624,22298106730,22215466362,23665360627,23850973656,
Cyprus,CYP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90412045,14.26830959,14.3215704,14.91421032,16.51523018,15.83298016,15.83936024,16.17962074,16.72047997,17.59074974,17.20125008,15.73480034,15.58158016,,15.3722496,15.5337801,,,
Cyprus,CYP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62139,,,,,,,,,99.77493,,,,,,,,,,99.82099,,,,,,
Czech Republic,CZE,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27E+11,1.27E+11,1.31E+11,1.38E+11,1.43E+11,1.42E+11,1.41E+11,1.43E+11,1.49E+11,1.52E+11,1.53E+11,1.59E+11,1.64E+11,1.75E+11,1.84E+11,1.94E+11,1.99E+11,1.88E+11,1.91E+11,1.95E+11,1.96E+11,1.96E+11,1.99E+11,2.10E+11,,
Czech Republic,CZE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.484740257,,8.636710167,8.998749733,9.073530197,8.839110374,8.988100052,8.554820061,9.539540291,9.323120117,10.35336971,9.699159622,9.344639778,9.583930016,9.480409622,9.92718029,9.556850433,9.60243988,,,,
Czech Republic,CZE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,1.51E+11,1.55E+11,1.62E+11,1.69E+11,1.66E+11,1.63E+11,1.73E+11,1.76E+11,1.80E+11,1.86E+11,1.85E+11,1.83E+11,1.88E+11,1.93E+11,2.01E+11,2.08E+11,2.19E+11,2.20E+11,2.20E+11,2.21E+11,2.23E+11,2.26E+11,2.32E+11,2.33E+11,2.46E+11,2.55E+11,2.61E+11,2.70E+11,2.76E+11,2.85E+11,2.92E+11,2.97E+11,2.99E+11,3.01E+11,3.13E+11,3.21E+11,3.35E+11,3.36E+11,3.36E+11,3.19E+11,3.27E+11,3.33E+11,3.34E+11,3.41E+11,3.48E+11,3.52E+11,3.57E+11,
Denmark,DNK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41569996,12.29430008,12.40993977,11.18605995,,10.60130024,,13.87736988,13.47953033,13.14820957,14.1424799,,14.63436985,14.54370975,15.34414959,15.54854012,15.43387985,15.14175034,15.48686028,15.77933979,15.51264,15.35669994,14.83026028,14.94417,15.10334015,15.03625965,12.4887104,15.22986984,,,,
Denmark,DNK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89607048,29.38595009,26.28001976,25.48930931,24.2714901,24.70113945,22.71504974,22.14541054,22.26884079,,,12.32839966,,,,,,,
Djibouti,DJI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484383222.2,,,,,,,
Dominica,DMA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.11160088,11.41961956,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,GNI (constant 2010 US$),NY.GNP.MKTP.KD,4140343976,3989835464,4665760104,4989942739,5344890091,4714859149,5312860511,5490575137,5510917331,6101891481,7320058438,8162236902,9204884942,10213637583,10777586935,11351766007,12104052185,12500432197,12990562387,13711957371,14193809650,14681320069,15076432064,15731559589,15944457244,15199820122,16050503211,17481666955,17645504790,18661723341,17711127763,17976778383,19846729001,20901227900,21527776802,22703108228,24525522743,26455031528,28248560068,30057664580,31838586338,32385581667,34301103271,33335564859,33044949719,37349459057,41576585006,45451037466,47598598296,48028314891,51997530108,53494345398,54952171365,57078889287,61304719467,65900882079,70004957996,
Dominican Republic,DOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98847961,12.50728989,12.07971954,9.701809883,,,,12.57787991,,,,,,,,,,
Dominican Republic,DOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,82.6242,,,,,,,,,,,,,,,,,,,,,94.21757,,,,,95.78686,,,96.80575,97.04205,97.02389,97.47243,97.68853,97.61406,,
Ecuador,ECU,GNI (constant 2010 US$),NY.GNP.MKTP.KD,9938124208,10064094048,10560242218,11057364309,11931489183,12561898688,12519354311,13105537959,13343690438,13990079850,14931975033,15824380020,16606735317,18646541012,20792109985,23527022237,25161152787,25495979260,26847493019,27626130496,28643150662,30149366702,29929962195,29825291586,30245776384,31002322034,32122044239,31730339972,33427942671,33726974012,35035652080,37071608058,38378044532,39560273983,41403720298,42486543428,43089179432,45126321172,46402776661,43168613667,43094635261,45918727487,48241950791,49425604219,53293695387,56425565366,59126215491,60391930551,65226783907,65839489496,68518009942,73822223206,78076676217,81965078256,84993393279,84938323632,83488878568,
Ecuador,ECU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86149025,6.674600124,4.964300156,,,,,,,,,13.17257023,12.9965601,11.97611046,11.53415012,11.44254017,12.06830978,12.78785992,,
Ecuador,ECU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,93.40146,,,,,,,,96.19471,,,,,,,,,,,96.43721,,,,,,95.42797,,96.8311,98.65271,98.69484,98.83163,98.60464,99.09777,99.1262,99.05711,
"Egypt, Arab Rep.",EGY,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,23359876922,23615680581,23841687352,24510285108,26036010290,27501492261,28434418142,29045706495,29076101547,29801196962,32183175889,36701541640,41261122987,42968892233,44840873977,48905199614,50376532481,55632562304,59859933137,63488574094,65549004525,66468895371,75649248418,80254122259,83685848973,87354355939,89626752821,93768428313,96041050478,1.01E+11,1.06E+11,1.12E+11,1.19E+11,1.24E+11,1.31E+11,1.38E+11,1.43E+11,1.45E+11,1.49E+11,1.55E+11,1.62E+11,1.74E+11,1.87E+11,2.00E+11,2.08E+11,2.15E+11,2.17E+11,2.22E+11,2.27E+11,2.34E+11,2.46E+11,2.57E+11,
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04386997,13.79283047,14.42144966,10.5962801,10.44791031,10.5064497,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,51.03116,,,,,,,,,,63.32762,,,,,,,,,,73.21869,,,,,,,,,84.9329,84.87827,,,,87.50964,,89.28192,92.02342,,,,
El Salvador,SLV,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,7503492471,8048611365,8475358542,8756231530,9061334781,9330489799,9687292831,10267649116,10753184453,11226803041,11551320124,12302636712,13081545050,13690266232,13187333486,11496422712,10251533977,9551428036,9680544954,9816168802,9932545166,9933743566,10197833846,10405310489,10516711357,11029000601,11418346681,12391749373,13325724422,14200003550,15124321667,15357148830,15958572205,16573904438,16981678645,17414355846,17708534413,18059365953,18367641605,18698297997,19369422779,20236026865,21033473502,21408555761,20558996803,20880120000,21306557660,21465729846,21789129720,22087150092,22559533931,22997231314,
El Salvador,SLV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53232956,13.60801983,13.29633999,,15.48563957,14.06818962,,14.65581989,15.75177002,16.43733025,19.44882965,18.5469799,16.16422081,15.87257957,15.2799902,15.55898952,16.11058044,16.60156059,,
El Salvador,SLV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.94664,,,,,,,,,,,,,,94.95099,93.56494,95.95747,95.02206,96.03446,96.54509,,97.22419,,97.94933,,
Equatorial Guinea,GNQ,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,154855564.1,150389301,149032094.9,169711146,174627110.5,195144016.5,191170381.1,202742558.9,206749302.9,202795219.5,215988729.6,216428438.3,295775695.2,323954015.1,342935641.5,389579167,645964371,1677179090,2009353304,2600978257,2908822576,4404011214,5437986659,5581662385,7067526827,7106353790,9830213050,11565262758,11847917108,12461391947,9569119907,10323716900,11551399335,11426126161,11678417553,12233543060,11589495922,
Equatorial Guinea,GNQ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.248139858,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13137,,,,,,,,,,,,,,,,,
Eritrea,ERI,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179352295,1338031346,1622573940,1689336317,1802819256,1958054121,2013493728,2019512387,1940508382,2102354560,2154581245,2090653583,2114249855,2182173551,2164608815,2199110101,1978027526,2053732630,2097411538,2282596777,,,,,,
Eritrea,ERI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9151299,,6.250919819,5.565539837,,5.861609936,5.633379936,,5.741849899,,5.168069839,,,,,,,,,,,
Eritrea,ERI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94529,,,,,,86.97491,,,,,,,,,
Estonia,EST,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13632742610,14369806606,15243488670,16237582419,17322885549,19131954278,20810189014,22000892515,21163883327,18473891004,18457311665,19916952357,20993470419,21779620189,22314525503,22839113951,,
Estonia,EST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87682915,17.85774994,16.16828918,16.50725937,14.81044006,15.05838013,15.28682995,15.18782997,14.48865986,14.52334976,,13.87777042,14.15126991,13.45903015,13.68179989,13.41265011,12.01334953,12.59300041,14.26226044,,,
Estonia,EST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.86789,,,,,,,,,,,99.7705,,,,,,,,,,,99.9489,,,,,,
Ethiopia,ETH,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29825574928,,,,,,,
Ethiopia,ETH,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,12.35554028,12.48698997,12.1781702,9.701319695,11.82013035,10.0891304,10.32174969,,,,,,,13.26484013,,,13.04413986,14.86991978,,,14.9077301,14.46177006,16.18774986,,,,23.97537994,24.69944954,26.35573006,23.58374977,26.30404091,29.67443085,30.53953934,27.02109909,,,,
